QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Bo Nix,De'Von Achane,Christian McCaffrey,Puka Nacua,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Tennessee Titans,84,"123617-103020,123617-138820,123617-55050,123617-102965,123617-90573,123617-151903,123617-86080,123617-107293,123617-12534",1,0.0,133.0,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,85,"123617-138820,123617-55050,123617-45889,123617-102965,123617-103539,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,133.49999999999997,59900,wr_anchor
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,86,"123617-138820,123617-55050,123617-152316,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,132.4,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Nico Collins,Jaylen Waddle,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,87,"123617-138820,123617-55050,123617-91419,123617-102965,123617-90573,123617-110484,123617-86312,123617-86080,123617-12534",1,0.0,130.5,60000,wr_anchor
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Emeka Egbuka,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,88,"123617-138820,123617-152655,123617-6654,123617-152647,123617-90573,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,130.4,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,89,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-110484,123617-103619,123617-86080,123617-12548",1,0.0,131.19999999999996,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Ladd McConkey,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,90,"123617-138820,123617-55050,123617-133472,123617-102965,123617-90573,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,129.7,59900,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,91,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,130.2,60000,wr_anchor
C.J. Stroud,De'Von Achane,Christian McCaffrey,Justin Jefferson,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,92,"123617-138820,123617-55050,123617-85671,123617-90573,123617-129471,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,126.69999999999999,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,93,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,129.89999999999998,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Atlanta Falcons,94,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12525",1,0.0,130.1,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Arizona Cardinals,95,"123617-138820,123617-55050,123617-6654,123617-90573,123617-57403,123617-110484,123617-151903,123617-86080,123617-12546",1,0.0,129.89999999999998,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,DK Metcalf,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,96,"123617-138820,123617-55050,123617-6654,123617-73048,123617-167620,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,127.79999999999998,60000,wr_anchor
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Hunter Henry,RJ Harvey,Tennessee Titans,97,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-86518,123617-110484,123617-40845,123617-12534",1,0.0,129.7,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Deebo Samuel Sr.,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,98,"123617-138820,123617-55050,123617-56018,123617-102965,123617-90573,123617-103539,123617-110484,123617-86080,123617-12534",1,0.0,126.0,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Darnell Mooney,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,99,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-69777,123617-110484,123617-86080,123617-12534",1,0.0,128.1,59900,wr_anchor
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,100,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-86312,123617-86080,123617-12539",1,0.0,128.39999999999998,59900,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,101,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-110484,123617-120639,123617-86080,123617-12548",1,0.0,127.99999999999999,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Jauan Jennings,Wan'Dale Robinson,Hunter Henry,RJ Harvey,Tennessee Titans,102,"123617-138820,123617-55050,123617-6654,123617-90573,123617-61593,123617-103539,123617-110484,123617-40845,123617-12534",1,0.0,125.39999999999999,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Keenan Allen,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Tennessee Titans,103,"123617-138820,123617-55050,123617-6654,123617-90573,123617-29253,123617-110484,123617-151903,123617-86080,123617-12534",1,0.0,124.79999999999997,59800,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,104,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-151903,123617-103619,123617-86080,123617-12534",1,0.0,127.19999999999999,59900,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Parker Washington,Hunter Henry,RJ Harvey,Los Angeles Chargers,105,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-137516,123617-40845,123617-12548",1,0.0,126.59999999999998,59900,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Chimere Dike,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,106,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-129112,123617-86080,123617-12539",1,0.0,126.3,60000,wr_anchor
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Jordan Addison,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,107,"123617-138820,123617-55050,123617-152316,123617-90573,123617-110484,123617-151903,123617-129210,123617-86080,123617-12539",1,0.0,125.09999999999998,60000,wr_anchor
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Terry McLaurin,Troy Franklin,Hunter Henry,RJ Harvey,Tennessee Titans,108,"123617-138820,123617-55050,123617-152316,123617-90573,123617-56250,123617-110484,123617-151903,123617-40845,123617-12534",1,0.0,123.79999999999997,60000,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Kayshon Boutte,Brenton Strange,RJ Harvey,Los Angeles Chargers,109,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-119653,123617-103587,123617-12548",1,0.0,124.99999999999999,60000,wr_anchor
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Ricky Pearsall,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,110,"123617-138820,123617-55050,123617-102965,123617-90573,123617-110484,123617-151903,123617-102796,123617-86080,123617-12548",1,0.0,124.29999999999998,59700,wr_anchor
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tez Johnson,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,111,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-128624,123617-86312,123617-86080,123617-12548",1,0.0,123.99999999999999,60000,wr_anchor
Matthew Stafford,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Tetairoa McMillan,Tre Tucker,Hunter Henry,Kimani Vidal,Los Angeles Chargers,112,"123617-45889,123617-6654,123617-152647,123617-167031,123617-167620,123617-128633,123617-103619,123617-40845,123617-12548",2,0.3,112.1,60000,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Kimani Vidal,Las Vegas Raiders,113,"123617-152316,123617-45889,123617-152647,123617-167031,123617-167620,123617-128633,123617-103539,123617-40845,123617-12537",2,0.35333333333333333,111.7,59800,blowout_only
Matthew Stafford,TreVeyon Henderson,Ashton Jeanty,Stefon Diggs,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Kimani Vidal,Seattle Seahawks,114,"123617-6654,123617-152647,123617-167031,123617-25079,123617-167620,123617-128633,123617-103539,123617-40845,123617-12550",2,0.4066666666666667,111.6,60000,blowout_only
Matthew Stafford,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Tetairoa McMillan,Wan'Dale Robinson,Brock Bowers,Hunter Henry,New York Giants,115,"123617-45889,123617-6654,123617-152647,123617-151794,123617-167031,123617-167620,123617-103539,123617-40845,123617-12543",2,0.46,111.5,59900,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Tetairoa McMillan,Wan'Dale Robinson,Quentin Johnston,Brock Bowers,Hunter Henry,Seattle Seahawks,116,"123617-152316,123617-152647,123617-151794,123617-167031,123617-167620,123617-103539,123617-120639,123617-40845,123617-12550",2,0.5133333333333333,110.69999999999999,59900,blowout_only
Matthew Stafford,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Wan'Dale Robinson,Quentin Johnston,Hunter Henry,Aaron Jones Sr.,Los Angeles Chargers,117,"123617-45889,123617-6654,123617-152647,123617-167031,123617-40442,123617-103539,123617-120639,123617-40845,123617-12548",2,0.5666666666666667,110.6,59800,blowout_only
Matthew Stafford,TreVeyon Henderson,Ashton Jeanty,Tetairoa McMillan,Wan'Dale Robinson,Kayshon Boutte,Brock Bowers,Kimani Vidal,Los Angeles Chargers,118,"123617-6654,123617-152647,123617-151794,123617-167031,123617-167620,123617-128633,123617-103539,123617-119653,123617-12548",2,0.6200000000000001,110.6,60000,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Tetairoa McMillan,Wan'Dale Robinson,Theo Johnson,Tre Tucker,Los Angeles Chargers,119,"123617-152316,123617-45889,123617-152647,123617-167031,123617-167620,123617-103539,123617-103619,123617-128810,123617-12548",2,0.6733333333333333,110.5,60000,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Stefon Diggs,Tetairoa McMillan,Wan'Dale Robinson,Hunter Henry,Aaron Jones Sr.,Los Angeles Chargers,120,"123617-152316,123617-152647,123617-167031,123617-25079,123617-167620,123617-40442,123617-103539,123617-40845,123617-12548",2,0.7266666666666667,110.3,59600,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Quentin Johnston,Tre Tucker,Hunter Henry,Kimani Vidal,Seattle Seahawks,121,"123617-152316,123617-45889,123617-152647,123617-167031,123617-128633,123617-120639,123617-103619,123617-40845,123617-12550",2,0.78,110.29999999999998,60000,blowout_only
Drake Maye,TreVeyon Henderson,Kimani Vidal,Davante Adams,Wan'Dale Robinson,Tre Tucker,Brock Bowers,Hunter Henry,Los Angeles Chargers,122,"123617-152316,123617-45889,123617-152647,123617-151794,123617-128633,123617-103539,123617-103619,123617-40845,123617-12548",2,0.8333333333333333,110.3,60000,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Tetairoa McMillan,Quentin Johnston,Tre Tucker,Brock Bowers,Kimani Vidal,Los Angeles Chargers,123,"123617-152316,123617-152647,123617-151794,123617-167031,123617-167620,123617-128633,123617-120639,123617-103619,123617-12548",2,0.8866666666666667,110.19999999999999,59900,blowout_only
Jaxson Dart,TreVeyon Henderson,Ashton Jeanty,Davante Adams,Tetairoa McMillan,Quentin Johnston,Hunter Henry,Kimani Vidal,Los Angeles Rams,124,"123617-45889,123617-152647,123617-151966,123617-167031,123617-167620,123617-128633,123617-120639,123617-40845,123617-12538",2,0.9400000000000002,110.1,60000,blowout_only
Jaxson Dart,TreVeyon Henderson,Ashton Jeanty,Tetairoa McMillan,Wan'Dale Robinson,Tre Tucker,Brock Bowers,Kimani Vidal,Seattle Seahawks,125,"123617-152647,123617-151966,123617-151794,123617-167031,123617-167620,123617-128633,123617-103539,123617-103619,123617-12550",2,0.9933333333333334,110.0,60000,blowout_only
Drake Maye,TreVeyon Henderson,Ashton Jeanty,Puka Nacua,Tetairoa McMillan,Tre Tucker,Hunter Henry,Kimani Vidal,New York Giants,126,"123617-103020,123617-152316,123617-152647,123617-167031,123617-167620,123617-128633,123617-103619,123617-40845,123617-12543",2,1.0466666666666666,109.99999999999999,60000,blowout_only
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Juwan Johnson,RJ Harvey,Miami Dolphins,127,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-110484,123617-151903,123617-64808,123617-12539",2,0.3,117.99999999999999,60000,non_extreme
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Woody Marks,Atlanta Falcons,128,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-138774,123617-151903,123617-86080,123617-12525",2,0.35333333333333333,117.8,60000,non_extreme
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Brenton Strange,RJ Harvey,Atlanta Falcons,129,"123617-138820,123617-55050,123617-102965,123617-90573,123617-57403,123617-86518,123617-110484,123617-103587,123617-12525",2,0.4066666666666667,117.6,60000,non_extreme
Jacoby Brissett,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,130,"123617-138820,123617-55050,123617-30231,123617-90573,123617-57403,123617-86518,123617-110484,123617-86080,123617-12539",2,0.46,117.5,59900,non_extreme
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Brenton Strange,RJ Harvey,Miami Dolphins,131,"123617-138820,123617-55050,123617-87770,123617-89951,123617-90573,123617-110484,123617-151903,123617-103587,123617-12539",2,0.5133333333333333,117.39999999999999,60000,non_extreme
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Kyle Pitts Sr.,Tyjae Spears,Miami Dolphins,132,"123617-62239,123617-138820,123617-55050,123617-90573,123617-57403,123617-151903,123617-86080,123617-107293,123617-12539",2,0.5666666666666667,117.4,60000,non_extreme
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Troy Franklin,Brenton Strange,Breece Hall,Tennessee Titans,133,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-57403,123617-151903,123617-103587,123617-12534",2,0.6200000000000001,117.39999999999999,60000,non_extreme
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Miami Dolphins,134,"123617-138820,123617-55050,123617-103064,123617-90573,123617-129471,123617-86518,123617-151903,123617-86080,123617-12539",2,0.6733333333333333,117.3,59800,non_extreme
C.J. Stroud,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Khalil Shakir,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,135,"123617-138820,123617-55050,123617-87770,123617-90573,123617-129471,123617-86518,123617-110484,123617-86080,123617-12525",2,0.7266666666666667,117.3,60000,non_extreme
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Dalton Schultz,Breece Hall,Miami Dolphins,136,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-151903,123617-86312,123617-55042,123617-12539",2,0.78,117.3,60000,non_extreme
Jacoby Brissett,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Tyler Warren,RJ Harvey,Tennessee Titans,137,"123617-138820,123617-55050,123617-30231,123617-90573,123617-137530,123617-86518,123617-110484,123617-151903,123617-12534",2,0.8333333333333333,117.19999999999999,60000,non_extreme
Bo Nix,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Courtland Sutton,Dalton Schultz,RJ Harvey,Tennessee Titans,138,"123617-138820,123617-55050,123617-102965,123617-87770,123617-90573,123617-57403,123617-110484,123617-55042,123617-12534",2,0.8866666666666667,117.19999999999999,60000,non_extreme
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Alec Pierce,Kyle Pitts Sr.,Breece Hall,New Orleans Saints,139,"123617-138820,123617-55050,123617-102965,123617-103064,123617-90573,123617-57403,123617-86312,123617-86080,123617-12542",2,0.9400000000000002,117.1,60000,non_extreme
Josh Allen,De'Von Achane,Christian McCaffrey,Khalil Shakir,Troy Franklin,Alec Pierce,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,140,"123617-62239,123617-138820,123617-55050,123617-86518,123617-110484,123617-151903,123617-86312,123617-86080,123617-12542",2,0.9933333333333334,116.99999999999999,59800,non_extreme
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Denver Broncos,141,"123617-138820,123617-55050,123617-90573,123617-129471,123617-86518,123617-110484,123617-151903,123617-103587,123617-12531",2,1.0466666666666666,116.99999999999999,59800,non_extreme
Sam Darnold,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Cooper Kupp,AJ Barner,Zach Charbonnet,Seattle Seahawks,142,"123617-138820,123617-55050,123617-63589,123617-90573,123617-103376,123617-151903,123617-79970,123617-137953,123617-12550",2,0.3,134.34999999999997,60000,blowout_favorite_stack
Sam Darnold,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Cooper Kupp,Hunter Henry,Zach Charbonnet,Seattle Seahawks,143,"123617-138820,123617-55050,123617-63589,123617-167620,123617-103539,123617-103376,123617-79970,123617-40845,123617-12550",2,0.3,132.89999999999998,60000,blowout_favorite_stack
Sam Darnold,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Rashid Shaheed,Kyle Pitts Sr.,Zach Charbonnet,Seattle Seahawks,144,"123617-138820,123617-55050,123617-63589,123617-90573,123617-103539,123617-103376,123617-170287,123617-86080,123617-12550",2,0.3,132.45,60000,blowout_favorite_stack
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Aaron Jones Sr.,Minnesota Vikings,145,"123617-138820,123617-55050,123617-6654,123617-90573,123617-40442,123617-86518,123617-151903,123617-40845,123617-12540",2,1.1,121.16999999999999,60000,blowout_underdog_stack
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Jordan Addison,Kyle Pitts Sr.,Aaron Jones Sr.,Minnesota Vikings,146,"123617-138820,123617-55050,123617-152316,123617-90573,123617-40442,123617-103539,123617-129210,123617-86080,123617-12540",2,1.1,120.89,60000,blowout_underdog_stack
Drake Maye,De'Von Achane,TreVeyon Henderson,Stefon Diggs,Wan'Dale Robinson,Kayshon Boutte,Hunter Henry,RJ Harvey,New England Patriots,147,"123617-138820,123617-152316,123617-152647,123617-25079,123617-103539,123617-110484,123617-119653,123617-40845,123617-12541",2,0.3,140.36,60000,shootout_home_stack
Drake Maye,De'Von Achane,Christian McCaffrey,Stefon Diggs,Alec Pierce,Kayshon Boutte,Hunter Henry,TreVeyon Henderson,Tennessee Titans,148,"123617-138820,123617-55050,123617-152316,123617-152647,123617-25079,123617-86312,123617-119653,123617-40845,123617-12534",2,0.3,139.98000000000002,60000,shootout_home_stack
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Stefon Diggs,Troy Franklin,Hunter Henry,RJ Harvey,Arizona Cardinals,149,"123617-138820,123617-152316,123617-152647,123617-90573,123617-25079,123617-110484,123617-151903,123617-40845,123617-12546",2,0.3,139.44,60000,shootout_home_stack
