QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Adonai Mitchell,Kyle Pitts Sr.,TreVeyon Henderson,Las Vegas Raiders,391,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-167620,123617-151789,123617-86080,123617-12537",3,1.9074319588260282,117.3,59800,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,392,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-86518,123617-103619,123617-86080,123617-12539",3,2.1722850157973386,117.30000000000001,59900,contrarian
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Courtland Sutton,Hunter Henry,RJ Harvey,Miami Dolphins,393,"123617-138820,123617-152316,123617-167031,123617-90573,123617-167620,123617-57403,123617-110484,123617-40845,123617-12539",3,2.4994018071758397,117.3,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Tennessee Titans,394,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-25079,123617-86312,123617-86080,123617-12534",3,2.0569804387608874,117.30000000000001,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Quentin Johnston,Kyle Pitts Sr.,TreVeyon Henderson,Los Angeles Chargers,395,"123617-138820,123617-55050,123617-152647,123617-129471,123617-103539,123617-151903,123617-120639,123617-86080,123617-12548",3,2.0518833361836504,117.3,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Troy Franklin,Brenton Strange,RJ Harvey,Los Angeles Chargers,396,"123617-138820,123617-55050,123617-89951,123617-167620,123617-57403,123617-110484,123617-151903,123617-103587,123617-12548",3,1.8070352554351814,117.29999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Quentin Johnston,Kyle Pitts Sr.,Ashton Jeanty,Tennessee Titans,397,"123617-138820,123617-55050,123617-152316,123617-167031,123617-167620,123617-103539,123617-120639,123617-86080,123617-12534",3,2.2145472022045647,117.3,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Chimere Dike,Brenton Strange,RJ Harvey,Atlanta Falcons,398,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-129112,123617-103587,123617-12525",3,1.8743354800462204,117.3,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Tre Tucker,Brenton Strange,TreVeyon Henderson,Miami Dolphins,399,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-151903,123617-103619,123617-103587,123617-12539",3,2.3039809808120344,117.29999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Ashton Jeanty,Miami Dolphins,400,"123617-138820,123617-6654,123617-152647,123617-167031,123617-167620,123617-103539,123617-151903,123617-40845,123617-12539",3,2.9353091121140364,117.3,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Adonai Mitchell,Brenton Strange,TreVeyon Henderson,Tennessee Titans,401,"123617-138820,123617-55050,123617-152316,123617-152647,123617-90573,123617-151903,123617-151789,123617-103587,123617-12534",3,1.529987594425512,117.29999999999998,59900,contrarian
Drake Maye,De'Von Achane,RJ Harvey,Davante Adams,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Seattle Seahawks,402,"123617-138820,123617-152316,123617-45889,123617-90573,123617-110484,123617-151903,123617-63759,123617-86080,123617-12550",3,2.8514641821144475,117.29999999999998,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Kyle Pitts Sr.,Tony Pollard,Tennessee Titans,403,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-86312,123617-63759,123617-86080,123617-12534",3,1.904628868766204,117.3,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Dalton Schultz,Woody Marks,Las Vegas Raiders,404,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-138774,123617-151903,123617-55042,123617-12537",3,1.9505693708261362,117.3,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Zach Ertz,RJ Harvey,Miami Dolphins,405,"123617-138820,123617-55050,123617-152316,123617-57403,123617-103539,123617-110484,123617-151903,123617-29780,123617-12539",3,1.9782948636054147,117.3,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Brenton Strange,Ashton Jeanty,New York Giants,406,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-103539,123617-151903,123617-103587,123617-12543",3,1.9800655556883882,117.3,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Chimere Dike,Brenton Strange,TreVeyon Henderson,Tennessee Titans,407,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86518,123617-129112,123617-103587,123617-12534",3,2.7531885287797477,117.3,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Juwan Johnson,RJ Harvey,Arizona Cardinals,408,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-110484,123617-103619,123617-64808,123617-12546",3,2.503459127444266,117.29999999999998,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Brenton Strange,RJ Harvey,Atlanta Falcons,409,"123617-138820,123617-55050,123617-6654,123617-57403,123617-103539,123617-110484,123617-151903,123617-103587,123617-12525",3,1.8152379608261195,117.3,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Troy Franklin,Quentin Johnston,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,410,"123617-138820,123617-55050,123617-6654,123617-152647,123617-151903,123617-120639,123617-86312,123617-86080,123617-12539",3,1.7339189871170102,117.29999999999998,59800,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Woody Marks,Los Angeles Rams,411,"123617-138820,123617-6654,123617-152647,123617-90573,123617-138774,123617-86518,123617-151903,123617-86080,123617-12538",3,1.7375244746922225,117.30000000000001,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Juwan Johnson,RJ Harvey,Miami Dolphins,412,"123617-138820,123617-6654,123617-152647,123617-90573,123617-167620,123617-86518,123617-110484,123617-64808,123617-12539",3,1.7055870530689319,117.30000000000001,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Quentin Johnston,Kyle Pitts Sr.,Tony Pollard,Los Angeles Chargers,413,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-120639,123617-63759,123617-86080,123617-12548",3,2.572529674629095,117.3,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Tre Tucker,Brenton Strange,RJ Harvey,Los Angeles Chargers,414,"123617-138820,123617-55050,123617-6654,123617-167620,123617-86518,123617-110484,123617-103619,123617-103587,123617-12548",3,1.5494926125472372,117.29999999999998,59900,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Minnesota Vikings,415,"123617-138820,123617-55050,123617-152647,123617-89951,123617-90573,123617-151903,123617-86312,123617-40845,123617-12540",3,2.607888655673803,117.3,59900,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Hunter Henry,RJ Harvey,Atlanta Falcons,416,"123617-138820,123617-55050,123617-151966,123617-90573,123617-167620,123617-110484,123617-103619,123617-40845,123617-12525",3,1.590089875961353,117.3,59900,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Courtland Sutton,Troy Franklin,Alec Pierce,Hunter Henry,RJ Harvey,Tennessee Titans,417,"123617-62239,123617-138820,123617-55050,123617-57403,123617-110484,123617-151903,123617-86312,123617-40845,123617-12534",3,2.1050930353251944,117.29999999999998,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Hunter Henry,TreVeyon Henderson,Miami Dolphins,418,"123617-138820,123617-55050,123617-152647,123617-151966,123617-103539,123617-151903,123617-86312,123617-40845,123617-12539",3,2.141466930610739,117.3,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Troy Franklin,Tre Tucker,Hunter Henry,RJ Harvey,Arizona Cardinals,419,"123617-138820,123617-55050,123617-45889,123617-102965,123617-110484,123617-151903,123617-103619,123617-40845,123617-12546",3,1.5231782634274933,117.29999999999997,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Adonai Mitchell,Kyle Pitts Sr.,TreVeyon Henderson,Minnesota Vikings,420,"123617-138820,123617-55050,123617-6654,123617-152647,123617-90573,123617-86518,123617-151789,123617-86080,123617-12540",3,1.756122659834415,117.19999999999999,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Dalton Schultz,RJ Harvey,New Orleans Saints,421,"123617-138820,123617-55050,123617-69189,123617-90573,123617-86518,123617-110484,123617-151903,123617-55042,123617-12542",3,2.4331090648169647,117.19999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Khalil Shakir,Alec Pierce,Kyle Pitts Sr.,Breece Hall,Miami Dolphins,422,"123617-138820,123617-55050,123617-6654,123617-103064,123617-103539,123617-86518,123617-86312,123617-86080,123617-12539",3,1.848686075017039,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Jayden Higgins,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,423,"123617-138820,123617-55050,123617-6654,123617-87770,123617-90573,123617-110484,123617-147315,123617-86080,123617-12542",3,2.7087027621691524,117.19999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Dalton Schultz,RJ Harvey,Seattle Seahawks,424,"123617-138820,123617-6654,123617-167031,123617-90573,123617-103539,123617-110484,123617-151903,123617-55042,123617-12550",3,1.7222722468453266,117.19999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Denver Broncos,425,"123617-138820,123617-6654,123617-167031,123617-90573,123617-57403,123617-103539,123617-110484,123617-86080,123617-12531",3,2.132560893227459,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Tre Tucker,Theo Johnson,RJ Harvey,Atlanta Falcons,426,"123617-138820,123617-55050,123617-6654,123617-90573,123617-103539,123617-110484,123617-103619,123617-128810,123617-12525",3,2.121427103678065,117.19999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Brenton Strange,RJ Harvey,Los Angeles Rams,427,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-110484,123617-86312,123617-103587,123617-12538",3,1.9803959652053864,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Dalton Schultz,Tyjae Spears,Los Angeles Rams,428,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-103539,123617-55042,123617-107293,123617-12538",3,2.807774293154224,117.2,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,429,"123617-138820,123617-55050,123617-89951,123617-167031,123617-167620,123617-103539,123617-151903,123617-86080,123617-12539",3,2.9809348046017914,117.2,59800,contrarian
Josh Allen,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Las Vegas Raiders,430,"123617-62239,123617-138820,123617-167031,123617-90573,123617-167620,123617-103539,123617-110484,123617-86080,123617-12537",3,2.644661501939875,117.2,60000,contrarian
Trevor Lawrence,De'Von Achane,TreVeyon Henderson,Davante Adams,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Miami Dolphins,431,"123617-138820,123617-45889,123617-152647,123617-89951,123617-167620,123617-110484,123617-151903,123617-86080,123617-12539",3,2.534971610799183,117.19999999999999,59900,contrarian
Josh Allen,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,New Orleans Saints,432,"123617-62239,123617-138820,123617-152647,123617-167620,123617-103539,123617-110484,123617-151903,123617-86080,123617-12542",3,2.704111034755291,117.19999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Tre Tucker,Dalton Schultz,RJ Harvey,Los Angeles Rams,433,"123617-138820,123617-55050,123617-6654,123617-167620,123617-110484,123617-151903,123617-103619,123617-55042,123617-12538",3,1.8242195043160672,117.19999999999997,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Theo Johnson,Tyjae Spears,Los Angeles Chargers,434,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-86518,123617-128810,123617-107293,123617-12548",3,2.408791246092452,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Chris Olave,Tetairoa McMillan,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,435,"123617-138820,123617-55050,123617-6654,123617-87770,123617-167620,123617-103539,123617-86080,123617-107293,123617-12548",3,1.9808943527630254,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Breece Hall,Davante Adams,Jaylen Waddle,Troy Franklin,Dalton Schultz,RJ Harvey,Tennessee Titans,436,"123617-138820,123617-45889,123617-6654,123617-103064,123617-90573,123617-110484,123617-151903,123617-55042,123617-12534",3,2.0943649715173405,117.19999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,George Kittle,RJ Harvey,Tennessee Titans,437,"123617-138820,123617-55050,123617-151966,123617-90573,123617-39793,123617-110484,123617-151903,123617-86312,123617-12534",3,2.485222879448431,117.19999999999999,59900,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,George Kittle,RJ Harvey,Tennessee Titans,438,"123617-138820,123617-152647,123617-102965,123617-90573,123617-167620,123617-39793,123617-86518,123617-110484,123617-12534",3,1.9380783206721879,117.19999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Chimere Dike,Kyle Pitts Sr.,Woody Marks,Tennessee Titans,439,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-138774,123617-129112,123617-86080,123617-12534",3,2.9016527317565686,117.2,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Quentin Johnston,Dalton Schultz,TreVeyon Henderson,Las Vegas Raiders,440,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-151903,123617-120639,123617-55042,123617-12537",3,2.457603176351127,117.19999999999999,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Atlanta Falcons,441,"123617-138820,123617-152647,123617-102965,123617-103064,123617-90573,123617-103539,123617-151903,123617-86080,123617-12525",3,1.7119130779587033,117.2,59900,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Hunter Henry,Tyjae Spears,Los Angeles Chargers,442,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-103539,123617-40845,123617-107293,123617-12548",3,2.684409503968326,117.20000000000002,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Alec Pierce,Theo Johnson,RJ Harvey,Tennessee Titans,443,"123617-138820,123617-55050,123617-6654,123617-87770,123617-90573,123617-110484,123617-86312,123617-128810,123617-12534",3,1.5278393244944608,117.19999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Alec Pierce,Dalton Schultz,Woody Marks,Los Angeles Chargers,444,"123617-138820,123617-55050,123617-102965,123617-90573,123617-103539,123617-138774,123617-86312,123617-55042,123617-12548",3,1.7694287384729805,117.2,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Alec Pierce,Tyler Warren,Woody Marks,Tennessee Titans,445,"123617-138820,123617-55050,123617-6654,123617-90573,123617-138774,123617-137530,123617-151903,123617-86312,123617-12534",3,2.4413877192472757,117.19999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Brenton Strange,Tyjae Spears,Los Angeles Chargers,446,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-86312,123617-103587,123617-107293,123617-12548",3,2.396491375751166,117.2,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brenton Strange,Ashton Jeanty,Los Angeles Chargers,447,"123617-138820,123617-152647,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-103587,123617-12548",3,2.9875309000923798,117.2,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Troy Franklin,Alec Pierce,Brenton Strange,TreVeyon Henderson,Las Vegas Raiders,448,"123617-138820,123617-55050,123617-152316,123617-152647,123617-103539,123617-151903,123617-86312,123617-103587,123617-12537",3,2.4686090350528036,117.19999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Tyjae Spears,Miami Dolphins,449,"123617-138820,123617-55050,123617-152316,123617-45889,123617-103539,123617-86518,123617-86080,123617-107293,123617-12539",3,2.0475721576345145,117.2,60000,contrarian
Drake Maye,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Khalil Shakir,Troy Franklin,Brenton Strange,RJ Harvey,Seattle Seahawks,450,"123617-138820,123617-152316,123617-167031,123617-90573,123617-86518,123617-110484,123617-151903,123617-103587,123617-12550",3,1.7332652224288854,117.19999999999999,60000,contrarian
